account_id,company_name,signup_month,month,industry,employee_count,revenue_tier,region,m365_active_users,m365_licensed_seats,teams_daily_active,azure_compute_hours,dynamics_users,security_product,support_tickets,estimated_clv_12mo,churned
2063.0,"Kennedy, Valdez and Stafford",8,5,Tech,79,Mid,Northeast,0.0,0,0,0.0,0,1,0,31600.0,0
2063.0,"Kennedy, Valdez and Stafford",8,6,Tech,79,Mid,Northeast,0.0,0,0,0.0,0,1,0,31600.0,0
2063.0,"Kennedy, Valdez and Stafford",8,7,Tech,79,Mid,Northeast,0.0,0,0,0.0,0,1,0,31600.0,0
2063.0,"Kennedy, Valdez and Stafford",8,8,Tech,79,Mid,Northeast,44.0,51,30,11.78,0,1,99,45278.0,0
2063.0,"Kennedy, Valdez and Stafford",8,9,Tech,79,Mid,Northeast,51.0,56,34,8.23,0,1,3,45950.0,0
2063.0,"Kennedy, Valdez and Stafford",8,10,Tech,79,Mid,Northeast,38.0,54,43,2.26,0,1,3,43052.0,0
2063.0,"Kennedy, Valdez and Stafford",8,11,Tech,79,Mid,Northeast,37.0,54,16,10.62,0,1,3,42793.0,0
2063.0,"Kennedy, Valdez and Stafford",8,12,Tech,79,Mid,Northeast,31.0,61,17,4.0,0,1,3,40315.0,1
2064.0,White-Knox,2,1,Tech,479,High,Southeast,0.0,0,0,0.0,0,0,0,67500.0,0
2064.0,White-Knox,2,2,Tech,479,High,Southeast,326.0,449,232,,183,0,2,101171.0,0
2064.0,White-Knox,2,3,Tech,479,High,Southeast,334.0,449,254,115.67,190,0,1,101732.0,0
2064.0,White-Knox,2,04,Tech,479,High,Southeast,340.0,456,212,285.0,181,0,2,101787.0,0
2064.0,White-Knox,2,5,Tech,479,High,Southeast,351.0,458,265,184.45,103,0,2,102441.0,0
2064.0,White-Knox,2,6,Tech,479,High,Southeast,336.0,450,232,,142,0,2,101820.0,0
2064.0,White-Knox,2,7,Tech,479,High,Southeast,345.0,452,269,78.06,143,0,2,102343.0,0
2064.0,White-Knox,2,8,Tech,479,High,Southeast,345.0,462,281,204.21,91,0,2,101823.0,0
2064.0,White-Knox,2,9,Tech,479,High,Southeast,331.0,455,275,220.38,125,0,1,101215.0,0
2064.0,White-Knox,2,10,TECH ,479,High,Southeast,339.0,462,181,304.92,203,0,2,101414.0,0
2064.0,White-Knox,2,11,Tech,479,High,Southeast,350.0,457,203,303.52,213,0,2,102425.0,0
2064.0,White-Knox,2,12,Tech,479,High,Southeast,340.0,459,255,-5.0,160,0,2,101633.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,1,Finance,465,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,2,Finance,465,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,3,Finance,465,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,4,Finance,465,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,5,Finance,465,High,West,0.0,0,0,0.0,0,0,99,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,6,Finance,465,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,7,Finance,465,High,West,262.0,422,137,5.96,0,0,99,90657.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,8,Finance,465,High,West,269.0,423,221,2.81,0,0,2,91132.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,9,Finance,465,High,West,272.0,424,180,11.75,0,0,0,91308.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,10,Finance,465,High,West,275.0,420,243,-5.0,0,0,1,91725.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,11,Finance,465,High,West,280.0,423,172,7.2,0,0,1,91951.0,0
2065.0,"Sanchez, Wilson and Ramirez",7,12,Finance,465,High,West,282.0,425,143,7.83,0,0,1,92001.0,0
2066.0,George LLC,6,1,Healthcare,257,Low,Southwest,0.0,0,13,0.0,0,1,0,9480.0,0
2066.0,George LLC,6,2,Healthcare,257,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
2066.0,George LLC,6,3,Healthcare,257,MID,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
2066.0,George LLC,6,4,Healthcare,257,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
2066.0,George LLC,6,5,Healthcare,257,Low,Southwest,0.0,0,0,0.0,0,1,0,9480.0,0
2066.0,George LLC,6,6,Healthcare,257,Low,Southwest,98.0,197,51,4.9,0,1,1,12049.0,0
2066.0,George LLC,6,7,Healthcare,257,Low,Southwest,111.0,194,64,10.63,0,1,2,12363.0,0
2066.0,George LLC,6,8,Healthcare,257,Low,Southwest,110.0,196,54,2.58,0,1,1,12317.0,0
2066.0,George LLC,6,9 ,Healthcare,257,Low,Southwest,114.0,199,93,10.41,0,1,1,12366.0,0
2066.0,George LLC,6,10,Healthcare,257,Low,Southwest,119.0,198,83,7.46,0,1,1,12484.0,0
2066.0,George LLC,6,11,Healthcare,257,Low,Southwest,121.0,198,87,1.51,0,1,2,12527.0,0
2066.0,George LLC,6,12,Healthcare,257,Low,Southwest,119.0,205,100,4.62,0,1,1,12398.0,0
2067.0,"Castillo, Graham and Scott",1,1,Healthcare,81,Mid,Southwest,51.0,57,35,103.15,0,1,2,47326.0,0
2067.0,"Castillo, Graham and Scott",1,2,Healthcare,81,Mid,Southwest,48.0,58,36,162.92,0,1,1,46386.0,0
2067.0,"Castillo, Graham and Scott",1,3,Healthcare,81,Mid,Southwest,42.0,55,30,152.01,0,1,2,45491.0,0
2067.0,"Castillo, Graham and Scott",1,4,Healthcare,81,Mid,Southwest,37.0,63,25,103.26,0,1,1,43022.0,0
2067.0,"Castillo, Graham and Scott",1,5,Healthcare,81,Mid,Southwest,49.0,64,32,72.87,0,1,1,45519.0,0
2067.0,"Castillo, Graham and Scott",1,6,Healthcare,81,Mid,Southwest,,60,31,107.96,0,1,1,46233.0,0
2067.0,"Castillo, Graham and Scott",1,7,Healthcare,81,Mid,Southwest,52.0,63,37,202.52,0,1,1,46356.0,0
2067.0,"Castillo, Graham and Scott",1,8,Healthcare,81,Mid,Southwest,50.0,66,33,142.06,0,1,1,45406.0,0
2067.0,"Castillo, Graham and Scott",1,9,Healthcare,81,Mid,Southwest,49.0,61,54,98.23,0,1,2,46046.0,0
2067.0,"Castillo, Graham and Scott",1,10,Healthcare,81,Mid,Southwest,55.0,71,37,138.45,0,1,2,45645.0,0
2067.0,"Castillo, Graham and Scott",1,11,Healthcare,81,Mid,Southwest,47.0,63,32,152.24,0,1,1,45244.0,0
2067.0,"Castillo, Graham and Scott",1,12,Healthcare,81,Mid,Southwest,65.0,72,45,118.08,0,1,2,47439.0,0
2068.0,"Alvarez, Benson and Wilson",2,1,Tech,41,Mid,Southwest,,0,0,0.0,0,1,0,31600.0,0
2068.0,"Alvarez, Benson and Wilson",2,2,Tech,41,Mid,Southwest,42.0,43,24,7.0,13,1,2,48474.0,0
2068.0,"Alvarez, Benson and Wilson",2,3,Tech,41,Mid,Southwest,37.0,41,24,7.01,8,1,2,47434.0,0
2068.0,"Alvarez, Benson and Wilson",2,4,Tech,41,Mid,Southwest,32.0,38,22,7.63,13,1,1,46589.0,0
2068.0,"Alvarez, Benson and Wilson",2,5,Tech,41,Mid,Southwest,37.0,43,31,1.59,15,1,2,46847.0,0
2068.0,"Alvarez, Benson and Wilson",2,6,Tech,41,Mid,Southwest,40.0,40,23,-5.0,20,1,1,48800.0,0
2068.0,"Alvarez, Benson and Wilson",2,7,Tech,41,Mid,Southwest,43.0,47,28,6.12,18,1,1,47609.0,0
2068.0,"Alvarez, Benson and Wilson",2,8,Tech,41,Mid,Southwest,34.0,44,30,8.26,13,1,2,45618.0,0
2068.0,"Alvarez, Benson and Wilson",2,9,Tech,41,Mid,Southwest,44.0,44,30,5.54,18,1,2,48800.0,0
2068.0,"Alvarez, Benson and Wilson",2,10,Tech,41,Mid,Southwest,40.0,45,16,7.65,14,1,1,47244.0,0
2068.0,"Alvarez, Benson and Wilson",2,11,Tech,41,Mid,Southwest,45.0,52,34,4.79,22,1,2,46915.0,0
2068.0,"Alvarez, Benson and Wilson",2,12,Tech,41,Mid,Southwest,40.0,52,31,10.58,15,1,2,45569.0,0
2069.0,"Quinn, Smith and Green",6,1,Tech,48,Low,Northeast,0.0,0,0,0.0,0,0,0,9000.0,0
2069.0,"Quinn, Smith and Green",6,2,Tech,48,Low,Northeast,0.0,0,6,0.0,0,0,0,9000.0,0
2069.0,"Quinn, Smith and Green",6,3,Tech,48,Low,Northeast,0.0,0,0,,0,0,0,9000.0,0
2069.0,"Quinn, Smith and Green",6,4,Tech,48,Low,Northeast,0.0,0,0,0.0,0,0,0,9000.0,0
2069.0,"Quinn, Smith and Green",6,5,Tech,48,Low,Northeast,0.0,0,0,0.0,0,0,0,9000.0,0
2069.0,"Quinn, Smith and Green",6,6,Tech,48,Low,Northeast,39.0,47,30,-5.0,0,0,2,12965.0,0
2069.0,"Quinn, Smith and Green",6,7,Tech,48,Low,Northeast,39.0,47,21,2.85,0,0,2,12965.0,0
2069.0,"Quinn, Smith and Green",6,8,Tech,48,Low,Northeast,41.0,49,37,5.14,0,0,1,12994.0,0
2069.0,"Quinn, Smith and Green",6,9,Tech,48,Low,Northeast,40.0,51,36,4.4,0,0,1,12774.0,0
2069.0,"Quinn, Smith and Green",6,10,Tech,48,Low,Northeast,41.0,48,22,3.65,0,0,2,13067.0,0
2069.0,"Quinn, Smith and Green",6,11,Tech,48,Low,Northeast,47.0,56,38,1.08,0,0,1,13005.0,0
2069.0,"Quinn, Smith and Green",6,12,Tech,48,Low,Northeast,42.0,49,26,1.63,0,0,1,13080.0,0
2070.0,"Brown, Flores and Johns",5,1,Retail,248,Mid,West,0.0,0,0,0.0,0,0,0,30000.0,0
2070.0,"Brown, Flores and Johns",5,2,Retail,248,Mid,West,0.0,0,0,0.0,0,0,0,30000.0,0
2070.0,"Brown, Flores and Johns",5,3,Retail,248,Mid,West,,0,0,0.0,0,0,0,30000.0,0
2070.0,"Brown, Flores and Johns",5,4, Tech,248,Mid,West,0.0,0,0,0.0,0,0,0,30000.0,0
2070.0,"Brown, Flores and Johns",5,5,Retail,248,Mid,West,120.0,164,72,6.86,0,0,2,41844.0,0
2070.0,"Brown, Flores and Johns",5,6,Retail,248,Mid,West,134.0,170,107,1.71,0,0,2,42635.0,0
2070.0,"Brown, Flores and Johns",5,7,Retail,248,Mid,West,115.0,166,71,8.76,0,0,1,41299.0,0
2070.0,"Brown, Flores and Johns",5,8,Retail,248,Mid,West,132.0,9999,102,5.41,0,0,1,42535.0,0
,"Brown, Flores and Johns",5,9,Retail,248,Mid,West,116.0,170,72,9.76,0,0,2,41153.0,0
2070.0,"Brown, Flores and Johns",5,10,Retail,248,Mid,West,124.0,-1,85,8.98,0,0,1,41353.0,0
2070.0,"Brown, Flores and Johns",5,11 ,Retail,248,Mid,West,119.0,170,64,9.73,0,0,1,41400.0,0
2070.0,"Brown, Flores and Johns",5,12,Retail,248,Mid,West,134.0,9999,74,10.96,0,0,2,42080.0,0
2071.0,Howard Inc,1,1,Retail,306,Low,Northeast,185.0,256,107,10.29,0,0,1,12515.0,0
2071.0,Howard Inc,1,2,Retail,306, mid,Northeast,187.0,261,153,11.55,0,0,1,12489.0,0
2071.0,Howard Inc,1,3,Retail,306,Low,Northeast,193.0,261,101,7.96,0,0,1,12586.0,0
2071.0,Howard Inc,1,4,Retail,306,Low,Northeast,191.0,263,163,9.6,0,0,2,12530.0,0
2071.0,Howard Inc,1,5,manufacturing,306,Low,Northeast,188.0,259,118,6.22,0,0,1,12529.0,0
2071.0,Howard Inc,1,6,Retail,306,Low,Northeast,189.0,263,100,,0,0,2,12498.0,0
2071.0,Howard Inc,1,7,Retail,306,Low,Northeast,201.0,260,112,6.9,0,0,2,12727.0,0
2071.0,Howard Inc,1,8,Retail,306,Low,Northeast,196.0,265,127,5.87,0,0,2,12586.0,0
2071.0,Howard Inc,1,9,Retail,306,Low,Northeast,193.0,265,104,4.18,0,0,1,12539.0,0
2071.0,Howard Inc,1,10,Retail,306,Low,Northeast,201.0,266,151,,0,0,1,12654.0,0
2071.0,Howard Inc,1,11,Retail,306,High ,Northeast,198.0,271,155,7.85,0,0,2,12549.0,0
2071.0,Howard Inc,1,12,Retail,306,Low,Northeast,202.0,273,224,7.35,0,0,1,12588.0,0
2072.0,Ward-Fields,4,1,Retail,219,Mid,Southeast,0.0,0,0,0.0,0,1,99,31600.0,0
2072.0,Ward-Fields,4,2,Retail,219,Mid,Southeast,0.0,0,0,0.0,0,1,0,31600.0,0
2072.0,Ward-Fields,4,3,HEALTHCARE,219,Mid,Southeast,0.0,0,0,0.0,0,1,0,31600.0,0
2072.0,Ward-Fields,4,4,Retail,219,Mid,Southeast,129.0,179,149,4.03,58,1,2,44889.0,0
2072.0,Ward-Fields,4,5,Retail,219,Mid,Southeast,136.0,183,69,6.93,46,1,2,45204.0,0
2072.0,Ward-Fields,4,6,Retail,219,Mid,Southeast,128.0,182,73,7.31,58,1,1,44646.0,0
2072.0,Ward-Fields,4,7,Retail,219,Mid,Southeast,133.0,185,86,10.87,59,1,99,44865.0,0
2072.0,Ward-Fields,4,8,Retail,219,Mid,Southeast,129.0,184,102,4.35,59,1,1,44615.0,0
2072.0,Ward-Fields,4,9,Retail,219,Mid,Southeast,132.0,191,121,,53,1,2,44475.0,0
2072.0,Ward-Fields,4,10,Retail,219,Mid,Southeast,130.0,184,114,8.91,48,1,2,44691.0,0
2072.0,Ward-Fields,4,11,Retail,219,Mid,Southeast,138.0,189,74,5.22,65,1,1,45022.0,0
2072.0,Ward-Fields,4,12,Retail,219,Mid,Southeast,131.0,189,83,6.0,57,1,1,44504.0,0
2073.0,Williams-Carter,7,1,Tech,478,Mid,West,0.0,0,0,0.0,0,1,0,31600.0,0
2073.0,Williams-Carter,7,2,Tech,478,Mid,West,0.0,0,0,0.0,0,1,0,31600.0,0
2073.0,Williams-Carter,7,3,Tech,478,Mid,West,0.0,0,0,0.0,0,1,99,31600.0,0
2073.0,Williams-Carter,7,4,Tech,478,Mid,West,0.0,0,0,0.0,0,1,0,31600.0,0
2073.0,Williams-Carter,7,5,Finance ,478,Mid,West,0.0,0,0,0.0,0,1,0,31600.0,0
2073.0,Williams-Carter,7,6,Tech,478,Mid,West,0.0,0,0,0.0,0,1,0,31600.0,0
2073.0,Williams-Carter,7,7,Tech,478,Mid,West,185.0,356,111,86.37,98,1,2,43675.0,0
2073.0,Williams-Carter,7,8,Tech,478,Mid,West,185.0,359,101,168.68,59,1,1,43614.0,0
2073.0,Williams-Carter,7,9,Tech,478,Mid,West,198.0,356,134,150.58,105,1,1,44187.0,0
2073.0,Williams-Carter,7,10,retail,478,Mid,West,188.0,358,141,216.22,54,1,2,43752.0,0
2073.0,Williams-Carter,7,11,Tech,478,Mid,West,179.0,360,92,90.82,33,1,2,43361.0,0
2073.0,Williams-Carter,7,12,Tech,478,Mid,West,,365,104,189.46,66,1,2,43649.0,0
2074.0,"Mayer, Palmer and Miranda",2,1,Tech,254,Low,Northeast,0.0,0,0,0.0,0,0,99,9000.0,0
2074.0,"Mayer, Palmer and Miranda",2,2,Tech,254,Low,Northeast,99.0,168,61,56.34,0,0,1,12435.0,0
2074.0,"Mayer, Palmer and Miranda",2,3,Tech,254,Low,Northeast,99.0,164,65,163.53,0,0,99,12495.0,0
2074.0,"Mayer, Palmer and Miranda",2,4,Tech,254,Low,Northeast,105.0,175,91,90.13,0,0,1,12480.0,0
2074.0,"Mayer, Palmer and Miranda",2,5,Tech,254,Low,Northeast,,175,68,86.63,0,0,2,12288.0,0
,"Mayer, Palmer and Miranda",2,6,Tech,254,Low,Northeast,94.0,176,76,190.89,0,0,1,12203.0,0
2074.0,"Mayer, Palmer and Miranda",2,7,Tech,254,Low,Northeast,95.0,171,78,194.84,0,0,2,12293.0,0
2074.0,"Mayer, Palmer and Miranda",2,8,Tech,254,Low,Northeast,114.0,179,121,132.42,0,0,2,12635.0,0
2074.0,"Mayer, Palmer and Miranda",2,9,HEALTHCARE,254,Low,Northeast,97.0,176,70,58.35,0,0,2,12275.0,0
2074.0,"Mayer, Palmer and Miranda",2,10,retail,254,Low,Northeast,98.0,174,58,68.68,0,0,1,12326.0,0
2074.0,"Mayer, Palmer and Miranda",2,11,Tech,254,Low,Northeast,105.0,178,61,177.87,0,0,1,12438.0,0
2074.0,"Mayer, Palmer and Miranda",2,12,Tech,254,Low,Northeast,104.0,181,66,158.81,0,0,1,12373.0,0
2075.0,Duran PLC,6,1,Retail,27,Low,Midwest,0.0,0,0,0.0,0,1,0,9480.0,0
2075.0,Duran PLC,6,2,Retail,27,Low,Midwest,0.0,0,6,0.0,0,1,0,9480.0,0
2075.0,Duran PLC,6,3,Retail,27,Low,Midwest,0.0,0,0,0.0,0,1,0,9480.0,0
2075.0,Duran PLC,6,4,Retail,27,Low,Midwest,0.0,0,0,0.0,0,1,0,9480.0,0
2075.0,Duran PLC,6,5,Retail,27,Low,Midwest,0.0,0,0,0.0,0,1,0,9480.0,0
2075.0,Duran PLC,6,6,Retail,27,Low,Midwest,25.0,25,32,10.9,0,1,2,14160.0,0
2075.0,Duran PLC,6,7,Retail,27,Low,Midwest,17.0,17,13,4.0,0,1,1,14160.0,0
2075.0,Duran PLC,6,8,Retail,27,Low,Midwest,18.0,20,10,10.56,0,1,2,13740.0,0
2075.0,Duran PLC,6,9,Retail,27,Low,Midwest,15.0,22,12,11.23,0,1,1,12824.0,0
2075.0,Duran PLC,6,10,Finance ,27,Low,Midwest,25.0,25,24,2.53,0,1,2,14160.0,0
2075.0,Duran PLC,6,11,Retail,27,Low,Midwest,28.0,28,20,1.7,0,1,1,14160.0,0
2075.0,Duran PLC,6,12,Retail,27,Low,Midwest,19.0,25,16,11.39,0,1,2,13152.0,0
2076.0,Stephens LLC,6,1,Finance,50,Low,West,0.0,9999,0,0.0,0,0,0,9000.0,0
2076.0,Stephens LLC,6,2,Finance,50,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
2076.0,Stephens LLC,6,3,Finance,50,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
2076.0,Stephens LLC,6,4,HEALTHCARE,50,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
2076.0,Stephens LLC,6,5,Finance,50,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
2076.0,Stephens LLC,6,6,Finance,50,Low,West,24.0,31,14,4.87,0,0,2,12732.0,0
2076.0,Stephens LLC,6,7,Finance ,50,Low,West,19.0,34,13,4.73,0,0,0,11827.0,0
2076.0,Stephens LLC,6,8,Finance,50,Low,West,24.0,35,20,2.72,0,0,0,12360.0,0
2076.0,Stephens LLC,6,9,Finance,50,Low,West,28.0,36,23,5.19,0,0,0,12747.0,0
2076.0,Stephens LLC,6,10,Finance,50,Low,West,29.0,40,19,9.94,0,0,0,12525.0,0
2076.0,Stephens LLC,6,11,Finance,50,Low,West,23.0,37,19,6.82,0,0,0,12091.0,0
2076.0,Stephens LLC,6,12,Finance,50,Low,West,29.0,43,21,5.33,0,0,1,12313.0,0
2077.0,"Marsh, Nelson and Wolfe",5,1,Finance,96,low,Northeast,0.0,0,0,0.0,0,1,0,71100.0,0
2077.0,"Marsh, Nelson and Wolfe",5,2,Finance,96,High,Northeast,0.0,0,0,0.0,0,1,0,71100.0,0
2077.0,"Marsh, Nelson and Wolfe",5,3,Finance,96,High,Northeast,0.0,0,0,0.0,0,1,0,71100.0,0
2077.0,"Marsh, Nelson and Wolfe",5,4,Finance,96,High,Northeast,0.0,0,0,0.0,0,1,0,71100.0,0
2077.0,"Marsh, Nelson and Wolfe",5,5,Finance,96,High,Northeast,53.0,74,39,1.79,0,1,0,97261.0,0
2077.0,"Marsh, Nelson and Wolfe",5,6,Finance,96,MID,Northeast,57.0,82,40,10.98,0,1,2,96596.0,0
2077.0,"Marsh, Nelson and Wolfe",5,7,Finance,96,MID,Northeast,60.0,78,53,5.06,0,1,1,98931.0,0
2077.0,"Marsh, Nelson and Wolfe",5,8,Finance,96,High,Northeast,57.0,81,32,9.12,0,1,2,96867.0,0
2077.0,"Marsh, Nelson and Wolfe",5,9,Finance,96,High,Northeast,,83,48,5.33,0,1,1,98989.0,0
2077.0,"Marsh, Nelson and Wolfe",5,10,Finance,96,High,Northeast,68.0,94,38,10.1,0,1,0,97487.0,0
2077.0,"Marsh, Nelson and Wolfe",5,11,Finance,96,High,Northeast,63.0,89,48,4.42,0,1,0,96998.0,0
2077.0,"Marsh, Nelson and Wolfe",5,12,Finance,96,High,Northeast,57.0,85,44,1.7,0,1,0,95824.0,0
2078.0,Davis-Carpenter,3,1,Healthcare,327,Mid,Northeast,0.0,0,0,0.0,0,0,99,30000.0,0
2078.0,Davis-Carpenter,3,2,Healthcare,327,Mid,Northeast,0.0,0,0,0.0,0,0,0,30000.0,0
2078.0,Davis-Carpenter,3,3,Healthcare,327,Mid,Northeast,146.0,-1,88,8.57,0,0,1,42358.0,0
2078.0,Davis-Carpenter,3,4,Healthcare,327,Mid,Northeast,134.0,186,70,6.62,0,0,99,41686.0,0
2078.0,Davis-Carpenter,3,5,Healthcare,327,Mid,Northeast,135.0,186,118,6.59,0,0,2,41761.0,0
2078.0,Davis-Carpenter,3,6,Healthcare,327,Mid,Northeast,130.0,186,69,,0,0,1,41385.0,0
2078.0,Davis-Carpenter,3,7,Healthcare,327,Mid,Northeast,135.0,188,86,11.86,0,0,99,41653.0,0
2078.0,Davis-Carpenter,3,8,Healthcare,327,Mid,Northeast,143.0,9999,84,9.21,0,0,2,42249.0,0
2078.0,Davis-Carpenter,3,9,Healthcare,327,Mid,Northeast,133.0,190,108,10.58,0,0,4,41400.0,0
2078.0,Davis-Carpenter,3,10,Healthcare,327,Mid,Northeast,125.0,189,74,11.69,0,0,5,40859.0,0
2078.0,Davis-Carpenter,3,11,Healthcare,327,Mid,Northeast,97.0,192,62,3.38,0,0,99,38673.0,0
2078.0,Davis-Carpenter,3,12,Healthcare,327,Mid,Northeast,79.0,189,37,6.28,0,0,99,37452.0,1
2079.0,Smith PLC,2,1,Healthcare,364,Low,West,0.0,0,0,0.0,0,0,0,9000.0,0
2079.0,Smith PLC,2,2,Healthcare,364,Low,West,163.0,319,104,171.64,0,0,2,12106.0,0
2079.0,Smith PLC,2,3,Healthcare,364,Low,West,156.0,322,108,161.59,0,0,2,11995.0,0
2079.0,Smith PLC,2,4,Healthcare,364,Low,West,162.0,321,131,96.59,0,0,2,12080.0,0
2079.0,Smith PLC,2,5,Healthcare,364,Low,West,173.0,322,145,152.44,0,0,2,12217.0,0
2079.0,Smith PLC,2,6,Healthcare,364,Low,West,173.0,323,135,102.46,0,0,1,12210.0,0
2079.0,Smith PLC,2,7,Healthcare,364,MID,West,164.0,324,127,166.0,0,0,2,12086.0,0
2079.0,Smith PLC,2,8,Healthcare,364,Low,West,165.0,322,130,146.75,0,0,4,12112.0,0
2079.0,Smith PLC,2,9,Healthcare,364,Low,West,134.0,325,57,50.73,0,0,6,11692.0,0
2079.0,Smith PLC,2,10,Healthcare,364,Low,West,107.0,325,71,146.83,0,0,3,11343.0,0
2079.0,Smith PLC,2,11,Healthcare,364,Low,West,71.0,327,48,92.18,0,0,6,10872.0,0
,Smith PLC,2,12,Healthcare,364,Low,West,36.0,324,17,113.89,0,0,4,10427.0,1
2080.0,Watson-Washington,9,1,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,2,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,3,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,4,Healthcare,188,Mid,Southeast,0.0,0,0,,0,0,0,30000.0,0
2080.0,Watson-Washington,9,5,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,6,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,7,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,8,Healthcare,188,Mid,Southeast,0.0,0,0,0.0,0,0,0,30000.0,0
2080.0,Watson-Washington,9,9,Healthcare,188,Mid,Southeast,113.0,137,124,11.33,59,0,2,44747.0,0
2080.0,Watson-Washington,9,10,Healthcare,188,Mid,Southeast,103.0,135,82,0.69,26,0,2,43881.0,0
2080.0,Watson-Washington,9,11,Healthcare,188,Mid,Southeast,99.0,138,89,9.66,28,0,1,43243.0,0
2080.0,Watson-Washington,9,12,Healthcare,188,Mid,Southeast,105.0,141,52,11.88,28,0,1,43626.0,0
2081.0,Mccall-Martin,6,1,Tech,183,Low,Southwest,0.0,0,0,0.0,0,0,0,9000.0,0
2081.0,Mccall-Martin,6,2,Tech,183, mid,Southwest,0.0,0,0,0.0,0,0,0,9000.0,0
2081.0,Mccall-Martin,6,3, Tech,183,Low,Southwest,0.0,0,0,0.0,0,0,0,9000.0,0
2081.0,Mccall-Martin,6,4,Tech,183,Low,Southwest,0.0,0,0,0.0,0,0,0,9000.0,0
2081.0,Mccall-Martin,6,5,Tech,183,Low,Southwest,0.0,0,0,0.0,0,0,0,9000.0,0
2081.0,Mccall-Martin,6,6,Tech,183,Low,Southwest,95.0,115,47,,0,0,2,12950.0,0
2081.0,Mccall-Martin,6,7,Tech,183,Low,Southwest,101.0,113,78,,0,0,2,13234.0,0
2081.0,Mccall-Martin,6,8,Tech,183,Low,Southwest,91.0,113,97,10.89,0,0,2,12862.0,0
2081.0,Mccall-Martin,6,9,Tech,183,Low,Southwest,103.0,117,78,11.24,0,0,99,13177.0,0
2081.0,Mccall-Martin,6,10,Tech,183,Low,Southwest,96.0,116,49,9.58,0,0,99,12956.0,0
2081.0,Mccall-Martin,6,11,HEALTHCARE,183,Low,Southwest,98.0,121,74,1.49,0,0,2,12882.0,0
2081.0,Mccall-Martin,6,12,Tech,183,Low,Southwest,108.0,122,65,2.74,0,0,1,13198.0,0
2082.0,Moore and Sons,5,1,Tech,244,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2082.0,Moore and Sons,5,2,Tech,244,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2082.0,Moore and Sons,5,3,Tech,244,High,West,0.0,0,0,0.0,0,0,0,67500.0,0
2082.0,Moore and Sons,5,4,Tech,244,High,West,0.0,0,9,0.0,0,0,0,67500.0,0
2082.0,Moore and Sons,5,5,Tech,244,High,West,132.0,187,79,268.72,38,0,2,100535.0,0
2082.0,Moore and Sons,5,6, Tech,244,High,West,137.0,186,115,287.27,34,0,1,101502.0,0
2082.0,Moore and Sons,5,7,Tech,244,High,West,137.0,187,107,301.0,36,0,2,101378.0,0
2082.0,Moore and Sons,5,8,Tech,244,High,West,126.0,186,70,104.02,35,0,1,99639.0,0
2082.0,Moore and Sons,5,9,manufacturing,244,High,West,127.0,192,73,48.65,35,0,1,99136.0,0
2082.0,Moore and Sons,5,10,Tech,244,High,West,133.0,196,97,164.53,39,0,2,99675.0,0
2082.0,Moore and Sons,5,11,Tech,244,High,West,132.0,188,108,186.42,73,0,1,100417.0,0
2082.0,Moore and Sons,5,12,Tech,244,High,West,131.0,190,75,197.16,35,0,1,100018.0,0
2083.0,Pope PLC,9,1,Tech,302,Low,Northeast,0.0,0,0,0.0,0,1,0,9480.0,0
2083.0,Pope PLC,9,2,Tech,302,Low,Northeast,0.0,0,0,0.0,0,1,0,9480.0,0
